,name,score
2614,Shoota (feat. Lil Uzi Vert),35120.11195986345
2615,Right Now (feat. Pi'erre Bourne),45774.24254215621
2616,Poke It Out (with Nicki Minaj),27506.145082595733
2617,Home (KOD),35004.75677850937
2618,Fell In Luv (feat. Bryson Tiller),24242.05124318455
2619,Foreign,36712.63841381234
2620,Pull Up,25407.050717937393
2621,Mileage (feat. Chief Keef),37230.58383656077
2622,No Time (feat. Gunna),23246.874924847405
2623,Middle Of The Summer (feat. Red Coldhearted),36977.29571812174
2624,Choppa Won't Miss (feat. Young Thug),27347.865357773444
2625,R.I.P. Fredo (feat. Young Nudy) - Notice Me,22565.892343728476
2626,Top (feat. Pi'erre Bourne),26556.268239123066
2627,"Jesus Forgive Me, I Am A Thot",30726.30523373479
2628,Kenan Vs. Kel,33592.570583308065
2629,Beta Male Strategies,9318.809125698377
2630,JPEGMAFIA TYPE BEAT,29723.32489642301
2631,Grimy Waifu,25175.811729225476
2632,PTSD,28429.048855097626
2633,Rap Grow Old & Die x No Child Left Behind,34575.87029563308
2634,All My Heroes Are Cornballs,16300.48633595016
2635,BBW,27483.582452847306
2636,PRONE!,10454.797026235547
2637,"Lifes Hard, Here's A Song About Sorrel",28902.04174721168
2638,Thot Tactics,35723.5686967324
2639,Free The Frail,36554.859249686015
2640,Post Verified Lifestyle,12888.44625514493
2641,BasicBitchTearGas,21648.412820577338
2642,DOTS FREESTYLE REMIX,11750.256153323262
2643,BUTTERMILK JESUS TYPE BEAT,41085.405356744894
2644,Papi I Missed U,19339.79801960407
2645,Bandsville,27806.26412331011
2646,Justin Bieber Wrist,22319.2143348041
2647,Go Bananas,27221.305944146487
2648,Off The Goop,25517.323339099166
2649,"Gasoline, Pt. 2",38518.408815645
2650,Welcome to Chilis,21383.418997070432
2651,Cadbury Creme,28622.45612416044
2652,iunno,33793.1004890315
2653,Myrtle Beach Summer 1974,31379.467790557555
2654,shining on my ex,29465.621643332266
2655,ULT,28101.458772269438
2656,Gook,46001.744934378585
2657,Sick & Tired,23628.93074083931
2658,Knotty Head,35927.657941203644
2659,Me Now,32577.715666435004
2660,Story: No Title,30032.936488227224
2661,This Life,22995.79191357953
2662,Zenith,30632.320385406758
2663,Good Night,26092.442548857736
2664,If Tomorrow's Not Here,35120.110847400385
2665,Sherane a.k.a Master Splinter’s Daughter,45774.243167916684
2666,"Bitch, Don’t Kill My Vibe",27506.144387306318
2667,Backseat Freestyle,35004.754831699014
2668,The Art of Peer Pressure,24242.049991663604
2669,Poetic Justice,36712.63764899398
2670,good kid,25407.051274168927
2671,m.A.A.d city,37230.583210800294
2672,Swimming Pools (Drank) - Extended Version,23246.87416002905
2673,"Sing About Me, I'm Dying Of Thirst",36977.29460565868
2674,Real,27347.863897665677
2675,Compton,22565.891439852236
2676,"Bitch, Don’t Kill My Vibe - Remix",26556.26844770989
2677,Say You Will,30726.30620713997
2678,Welcome To Heartbreak,33592.573294936774
2679,Heartless,9318.810585806146
2680,Amazing,29723.326147943957
2681,Love Lockdown,25175.81298074642
2682,Paranoid,28429.049758973862
2683,RoboCop,34575.871477625085
2684,Street Lights,16300.48689218169
2685,Bad News,27483.583426252488
2686,See You In My Nightmares,10454.798347285432
2687,Coldest Winter,28902.041886269562
2688,Pinocchio Story,35723.56793191405
2689,YELL OH,36554.85904109919
2690,The Chase (feat. Kadhja Bonet),12888.446394202814
2691,Headlow (feat. Norelle),21648.41400256934
2692,Tints (feat. Kendrick Lamar),11750.256640025851
2693,Who R U?,41085.405704389595
2694,6 Summers,19339.798297719833
2695,Saviers Road,27806.26419283905
2696,Smile/Petty (feat. Sonyae Elise),22319.2135004568
2697,Mansa Musa (feat. Dr. Dre & Cocoa Sarai),27221.30608320437
2698,Brother's Keeper (feat. Pusha T),38424.92565886295
2699,"Anywhere (feat. Snoop Dogg & The Last Artful, Dodgr)",54897.08704065526
2700,Trippy (feat. J. Cole),56788.0232349393
2701,Cheers (feat. Q-Tip),40248.172069998356
2702,Sweet Chick (feat. BJ The Chicago Kid),39936.01379599029
2703,Left To Right,33097.86034328126
2704,Good Morning,28433.62838299512
2705,Champion,41300.01857638521
2706,I Wonder,35117.90415571675
2707,Good Life,46077.400436038675
2708,Can't Tell Me Nothing,34661.03737779713
2709,Barry Bonds,53139.49061712697
2710,Drunk and Hot Girls,40293.46752182125
2711,Flashing Lights,38662.434756507326
2712,Everything I Am,36086.10482463326
2713,The Glory,34522.93461185721
2714,Homecoming,48787.24630060405
2715,Big Brother,45202.00651317967
2716,Come Home - Instrumental,32265.215452586333
2717,Royals,21389.691957635725
2718,Intro - Live,70523.02136762466
2719,January 28th - Live,45107.00349476983
2720,Wet Dreamz - Live,46312.709186478205
2721,03' Adolescence - Live,48343.950483176806
2722,A Tale of 2 Citiez - Live,37235.15862976526
2723,Fire Squad - Live,79374.42746622187
2724,St. Tropez - Live,69604.69911406608
2725,"Intermission (includes ""Lights Please,"" ""In the Morning"" and ""Nobody's Perfect"") (feat. Missy Elliott) - Live",48619.976526739534
2726,G.O.M.D. - Live,60427.730722234846
2727,No Role Modelz - Live,30856.25489968343
2728,Hello - Live,48538.544255725945
2729,Apparently - Live,78856.31155874301
2730,Love Yourz - Live,40358.959308796846
2731,Say So,6967.094619871499
2732,Wake Up Mr. West,34563.65599641354
2733,Heard 'Em Say,40139.59827156137
2734,Touch The Sky,35224.28045972606
2735,Gold Digger,5695.7234089078465
2736,Skit #1,46183.77604532997
2737,Drive Slow,17537.412930118167
2738,My Way Home,45953.05643468129
2739,Crack Music,41711.75940718819
2740,Roses,33756.11452446079
2741,Bring Me Down,45308.37606097508
2742,Addiction,5320.285098321513
2743,Skit #2,39596.71195995301
2744,Diamonds From Sierra Leone - Remix,76003.95952379108
2745,We Major,4094.2177293676955
2746,Skit #3,51755.13822042272
2747,Hey Mama,33665.68761141798
2748,Celebration,38424.92524168931
2749,Skit #4,54897.08690159737
2750,Gone,56788.02365211295
2751,Diamonds From Sierra Leone - Bonus Track,40248.17290434565
2752,Late,39936.012057766755
2753,Intro,33097.86465407562
2754,We Don't Care,28433.631998500074
2755,Graduation Day,41300.02379105581
2756,All Falls Down,35117.906241585
2757,I'll Fly Away,46077.404677304105
2758,Spaceship,34661.04217529409
2759,Jesus Walks,53139.494788863456
2760,Never Let Me Down,40293.47072015255
2761,Get Em High,38662.43809389651
2762,Workout Plan,36086.10899636974
2763,The New Workout Plan,34522.93940935417
2764,Slow Jamz,48787.250055166885
2765,Breathe In Breathe Out,45202.00783422956
2766,School Spirit Skit 1,32265.21378389174
2767,School Spirit,21389.693000569845
2768,School Spirit Skit 2,70523.02220197195
2769,Lil Jimmy Skit,45107.005024406535
2770,Two Words,46312.71189810692
2771,Through The Wire,48343.95256904505
2772,Family Business,37235.16029845986
2773,Last Call,79374.42857868494
2774,The Space Program,69604.70050464492
2775,We The People....,48619.97750014471
2776,Whateva Will Be,60427.731069879555
2777,Solid Wall of Sound,30856.255803559667
2778,Dis Generation,48538.54467289959
2779,Kids...,78856.31190638772
2780,Melatonin,40358.957153399664
2781,Enough!!,6967.093855053144
2782,Mobius,34563.65432771894
2783,Black Spasmodic,40139.595907577364
2784,The Killing Season,35224.27753951052
2785,Lost Somebody,5695.722574560549
2786,Movin Backwards,46183.77507192479
2787,Conrad Tokyo,17537.411887184047
2788,Ego,45953.05532221823
2789,The Donald,41711.758572840896
2790,Intro,33756.115706452794
2791,KOD,45308.376408619784
2792,Photograph,5320.285793610927
2793,The Cut Off (feat. kiLL edward),39596.71230759772
2794,ATM,76003.9598714358
2795,Motiv8,4094.222596393595
2796,Kevin’s Heart,51755.13815089378
2797,BRACKETS,33665.68782000481
2798,Once an Addict - Interlude,43710.087111771885
2799,FRIENDS (feat. kiLL edward),48644.23351075784
2800,Window Pain - Outro,32263.857948509387
2801,1985 - Intro to “The Fall Off”,68478.21306411405
2802,Blue Rondo à la Turk,75024.56266360325
2803,Strange Meadow Lark,54944.595087239504
2804,Three to Get Ready,48832.54768901074
2805,Kathy's Waltz,44573.107339223905
2806,Everybody's Jumpin',43510.06914170142
2807,Pick up Sticks,62877.503120535046
2808,The Natives Are Restless Tonight - Rudy Van Gelder Edition/1999 Digital Remaster,86696.59779664618
2809,Calcutta Cutie - Rudy Van Gelder Edition/1999 Digital Remaster,79347.28705925118
2810,Que Pasa - Rudy Van Gelder Edition/1999 Digital Remaster,55439.972895845145
2811,The Kicker - Rudy Van Gelder Edition/1999 Digital Remaster,71751.30147022168
2812,Lonely Woman - Remastered 1999/Rudy Van Gelder Edition,39886.3080760137
2813,Sanctimonious Sam - Rudy Van Gelder Edition/1999 Digital Remaster,57389.77546489424
2814,Que Pasa - Trio Version; Rudy Van Gelder Edition; 1999 Remaster,55238.59313969815
2815,Sighin' And Cryin' - Rudy Van Gelder Edition/1999 Digital Remaster,39555.99611756612
2816,Silver Treads Among The Soul - Rudy Van Gelder Edition/1999 Digital Remaster,36276.119811350814
2817,When I Was Your Man,109107.75412918601
2818,Blue Train,93340.49598096868
2819,Moment's Notice,73734.69762223549
2820,Locomotion,81267.23122540732
2821,I'm Old Fashioned,72499.29708596229
2822,Lazy Bird,35950.38680274779
2823,"Giant Steps - Alternate Version, Take 2, False Start",28658.589576772974
2824,u know it's real,22183.66519697827
2825,Hello,34142.9226020959
2826,Rainbows,11583.826576533811
2827,The Wonderful World of Annie,30810.96022354387
2828,23,27309.34869041827
2829,Pink Lemonade,12518.100001905474
2830,Skinny Jasmine Intermission,38488.382427899465
2831,Mon Amour,28827.226157539288
2832,Oh No!,32659.144938941972
2833,Spaceships,43534.836371267185
2834,Egyptian Luvr,21674.70557921377
2835,The Ends,32903.44086144797
2836,Room 27,39696.29423917223
2837,Désolé,40928.9881523449
2838,The Rain,7392.239679004237
2839,Skateboard P Intermission,35090.76304740519
2840,LMFAO,32184.12089410005
2841,Bye Polar,37440.9463417755
2842,Charlie Brown,41381.44710156069
2843,Annie,45011.995506894804
2844,Greatness,78526.17328486449
2845,"A Love Supreme, Pt. I – Acknowledgement",74280.29789935224
2846,"A Love Supreme, Pt. II - Resolution",109002.39669876797
2847,"A Love Supreme, Pt. III - Pursuance",71746.89227586279
2848,"A Love Supreme, Pt. IV - Psalm",43710.08599930882
2849,"A Love Supreme, Pt. III - Pursuance",48644.22968666606
2850,Remains,32263.853498657136
2851,Claudette,68478.20965719593
2852,And When You Fall,75024.55967385878
2853,Blood,54944.592306081846
2854,Old Girl,48832.54469926626
2855,Irony. Utility. Pretext.,44573.10469712413
2856,But She Was Not Flying,43510.0664300727
2857,Black Eunuch,62877.50138231151
2858,Games,86696.59612795159
2859,In Parallax,79347.28539055659
2860,untitled,55439.97122715055
2861,My Heart Went Oops,71751.30112257697
2862,Patrice,39886.30856271629
2863,Uzi on a Monday,57389.77567348107
2864,Frosting,55238.59418263227
2865,Continental Breakfast,39555.998342492254
2866,bad thoughts,36276.11696066422
2867,on god,109107.75371201236
2868,slop,93340.49716296069
2869,shining on my ex,73734.69741364867
2870,I DON'T CARE AT ALL CAUSE I GOT MONEY!!!!!!,81267.23094729155
2871,pop song,72499.29736407805
2872,jimmy neutron,35950.389166731795
2873,pouch,28658.5897853598
2874,it gon'last,22183.666031325563
2875,gone,34142.92531372462
2876,"Bring Da Ruckus (feat. RZA, Ghostface Killah, Raekwon & Inspectah Deck)",11583.82894051782
2877,Clan In Da Front (feat. RZA & GZA),30810.960571188574
2878,Wu-Tang: 7th Chamber,27309.349455236625
2879,"Can It Be All So Simple / Intermission (feat. RZA, Raekwon & Ghostface Killah)",12518.102991649956
2880,"Da Mystery of Chessboxin' (feat. Method Man, U-God, Inspectah Deck, Raekwon, Ol' Dirty Bastard, Ghostface Killah & Masta Killa)",38488.38472235454
2881,"Wu-Tang Clan Ain't Nuthing ta F' Wit (feat. RZA, Inspectah Deck & Method Man)",28827.227895762822
2882,"C.R.E.A.M. (Cash Rules Everything Around Me) (feat. Method Man, Raekwon, Inspectah Deck & Buddha Monk)",32659.147163868096
2883,"Method Man (feat. Method Man, Raekwon, GZA, RZA & Ghostface Killah)",43534.83741420131
2884,"Protect Ya Neck (feat. RZA, Method Man, Inspectah Deck, Raekwon, U-God, Ol' Dirty Bastard, Ghostface Killah & GZA)",21674.707665082013
2885,"Tearz (feat. RZA, Ghostface Killah, Raekwon & Inspectah Deck)",32903.44232155574
2886,"Wu-Tang: 7th Chamber - Part II (feat. GZA, Raekwon, Method Man, Inspectah Deck, Ghostface Killah, RZA & Ol' Dirty Bastard) - Conclusion",39696.29556022211
2887,"Protect Ya Neck (feat. RZA, Method Man, Inspectah Deck, Raekwon, U-God, Ol' Dirty Bastard, Ghostface Killah & GZA) - Shao Lin Version",40928.988708576435
2888,Method Man (feat. Method Man) - Home Grown Version,7392.241486756713
2889,"C.R.E.A.M. (Cash Rules Everything Around Me) (feat. Method Man, Raekwon, Inspectah Deck & Buddha Monk) - A Cappella",35090.76200447107
2890,Dizzy Moods,32184.11978163699
2891,Ysabel's Table Dance,37440.94481213879
2892,Tijuana Gift Shop,41381.44605862656
2893,Los Mariachis,45011.99481160539
2894,Flamingo,78526.17022559108
2895,A Colloquial Dream,74280.29894228636
2896,You Fuckers Were Asking for This One - Boin Edit,109002.39669876797
2897,Be Gone Thot!,71746.88949470513
2898,I Didn't Realize How Empty My Bed Was Until You Left,10320.94087019482
2899,You Fuckers Were Asking for This One,38115.99625776461
2900,F*ck Your Ethnicity,29376.561126124987
2901,Hol' Up,36561.47980484811
2902,A.D.H.D,40024.40265437402
2903,No Make-Up (Her Vice) (feat. Colin Munroe),27427.766833418154
2904,Tammy's Song (Her Evils),27337.340334432494
2905,Chapter Six,36797.46487705982
2906,Ronald Reagan Era,44427.37263040468
2907,Poe Mans Dreams (His Vice) (feat. GLC),12814.65326626516
2908,Chapter Ten,38560.30846986946
2909,Keisha's Song (Her Pain) (feat. Ashtro Bot),28601.763822020534
2910,Rigamortus,51687.45311788671
2911,Kush & Corinthians (feat. BJ The Chicago Kid),36609.48731294716
2912,Blow My High (Members Only),59378.43669509062
2913,Ab-Souls Outro (feat. Ab-Soul),47477.87943586038
2914,HiiiPower,15635.109798777596
2915,Cotton Eye Joe,26901.849461830912
2916,Sunday Best,47445.981272453275
2917,Beef Rap,39723.4372763054
2918,Hoe Cakes,34041.12381675823
2919,Potholderz feat. Count Bass D,43869.723986025856
2920,One Beer,50832.229006692076
2921,Deep Fried Frenz,12488.581523996743
2922,Poo-Putt Platter,10803.427176832049
2923,Fillet-O-Rapper,8387.585842805891
2924,Gumbo,33821.76466085719
2925,Fig Leaf Bi-Carbonate,29112.234247680983
2926,Kon Karne,47794.28220457656
2927,Guinnesses feat. Angelika & 4ize,40761.706609658715
2928,Kon Queso,29331.594086625846
2929,Rapp Snitch Knishes feat. Mr. Fantastik,28503.693758914473
2930,Vomitspit,40974.28053663019
2931,Kookies,24783.571784387095
2932,DIET_ - A COLORS SHOW,26646.69544168935
2933,Old Town Road - Remix,19491.806233135943
2934,Panini,27605.737041635854
2935,F9mily (You & Me),24088.347832374617
2936,Kick It,26924.92367742085
2937,Rodeo,22344.326039590476
2938,Bring U Down,25219.24465689657
2939,C7osure (You Like),19170.65520658335
2940,Old Town Road,35671.14760330149
2941,Baby Pluto,33132.817034785054
2942,Lo Mein,33199.490319257566
2943,Silly Watch,38591.359608772276
2944,POP,33360.148629866744
2945,You Better Move,36285.963017414455
2946,Homecoming,35946.31936967364
2947,I'm Sorry,33091.9312901085
2948,Celebration Station,10320.941356897409
2949,Bigger Than Life,38115.99632729355
2950,Chrome Heart Tags,29376.560569893456
2951,Bust Me,36561.47917908763
2952,Prices,40024.4027934319
2953,Urgency (feat. Syd),27427.76752870757
2954,Venetia,27337.340264903552
2955,Secure The Bag,36797.465641878174
2956,P2,44427.37304757833
2957,Futsal Shuffle 2020 - Bonus Track,12814.654309199283
2958,That Way - Bonus Track,38560.309373745695
2959,Paranoid,28601.763891549475
2960,Spoil My Night (feat. Swae Lee),51687.45429987872
2961,Rich & Sad,36609.4873824761
2962,Zack And Codeine,59378.43773802474
2963,Takin' Shots,47477.87950538932
2964,Over Now,15635.113483811492
2965,Psycho (feat. Ty Dolla $ign),26901.849809475618
2966,Better Now,47445.985861363406
2967,Ball For Me (feat. Nicki Minaj),39723.44158709977
2968,Otherside,34041.128961899885
2969,Stay,43869.72822729128
2970,Blame It On Me,50832.23331748645
2971,Same Bitches (feat. G-Eazy & YG),12488.58527855958
2972,Jonestown (Interlude),10803.432043857947
2973,92 Explorer,8387.591057476498
2974,Candy Paint,33821.76897165156
2975,Sugar Wraith,29112.236889780757
2976,Papercut,47794.28435997374
2977,I Do (End Credits),40761.71071186626
2978,DRAINO (feat. Denzel Curry),29331.59665919668
2979,Bloodshed,28503.696470543186
2980,Hate Government,40974.28303967208
2981,Equalizer,24783.57387025534
2982,Heartless,26646.69293864746
2983,Zeltron 6 Billion,19491.805885491238
2984,If You Know You Know,27605.73787598315
2985,The Games We Play,24088.347693316737
2986,Hard Piano,26924.92277354461
2987,Come Back Baby,22344.325970061534
2988,Santeria,25219.244378780804
2989,What Would Meek Do?,19170.653190244047
2990,Infrared,35671.14642130949
2991,Kill Jay Z,33132.81689572717
2992,The Story of O.J.,33199.48892867874
2993,Smile,38591.35946971439
2994,Caught Their Eyes,33360.14953374299
2995,4:44,36285.961974480335
2996,Family Feud,35946.3193001447
2997,Bam,33091.930455761205
2998,Moonlight,29591.842502626565
2999,Marcy Me,30050.926060527232
3000,Legacy,6283.910829732102
3001,Intro,36151.59807771835
3002,Raindrop,39341.046565915516
3003,Gold Years,28230.21877690689
3004,Lonely Times,46846.43799310864
3005,How I Feel Now,30261.293007782107
3006,Make It Right,24083.763892333754
3007,She's Gotta Go,37968.05381284441
3008,So Many People,34111.363869079156
3009,Bye Bye Baby,30032.93705412392
3010,Shotgun,43480.548711973956
3011,Blue,77745.77549411607
3012,Myself When I Am Real,37956.68727782817
3013,I Can't Get Started,46111.33153932137
3014,Body And Soul,27252.852100775246
3015,Roland Kirk's Message,47260.38276279361
3016,Memories Of You,31978.16318982855
3017,She's Just Miss Popular Hybrid,43566.55856124577
